SessionEntryID,SessionID,SessionEntryiRacingID,EntryName,IsTeam,CarID,FinishPosInClass,StartPositionInClass,ClassID,EntryIncidents,GapToLeader,LapsCompleted,FinalLapFinishTime,OverallFinishPos,OverallStartPos,StartPos,ReasonOut,ChampPoints
1371,33,-289688,Brabham Esports CS,True,6,8,10,3,45,1 Laps,132,16580.254,42,52,12,Running,0
1381,33,-258978,Big One Club 225,True,7,15,11,3,8,127 Laps,6,986.5123,52,53,13,Disconnected,0
1373,33,-246175,Olympus eSports Proton,True,8,10,12,3,60,2 Laps,131,16641.853,44,54,14,Running,0
1380,33,-288978,Ingersoll Rand TCR,True,6,14,13,3,9,127 Laps,6,984.2498,51,46,6,Disconnected,0
1374,33,-251935,Goryo Autosport,True,7,11,14,3,52,3 Laps,130,16566.5874,45,50,10,Running,0
1379,33,-180125,SIMRACINGPRO RACING TEAM TCR,True,6,13,15,3,13,95 Laps,38,5353.536599999999,50,55,15,Disconnected,0
1384,34,365097,Bob Woodhouse,False,21,3,1,8,11,0.2173,25,3609.1359,3,0,0,Running,0
1393,34,137235,Antony Woodward,False,21,12,2,8,17,1.1441,20,3198.3118,12,0,0,Running,0
1396,34,439883,J.B. DeJeu,False,21,15,3,8,26,2.6337,23,3515.6609,15,0,0,Running,0
1382,34,112839,Tony Kloosterman,False,21,1,4,8,10,-,20,3331.0157,1,0,0,Running,0
1385,34,286368,Kenzy Nieuwhof,False,21,4,5,8,14,0.3014,13,2937.5049,4,0,0,Running,0
1394,34,37169,Robert Venn,False,21,13,6,8,6,1.8266,21,3343.0458,13,0,0,Running,0
1383,34,16612,Simon Trendell,False,22,2,7,8,11,0.1591,21,2570.3206,2,0,0,Running,0
1398,34,431037,Ivan Baumans,False,21,17,8,8,26,3.809,13,2884.9397,17,0,0,Running,0
1392,34,16561,Jamie Wilson,False,22,11,9,8,4,1.0824,10,2034.6578,11,0,0,Running,0
1389,34,85905,Steven Phillips2,False,21,8,10,8,22,0.859,19,3541.9967,8,0,0,Running,0
1388,34,188182,Vincent Skilbeck,False,22,7,11,8,10,0.8302,15,2955.5077,7,0,0,Running,0
1395,34,285703,Andrew Z Wood,False,22,14,12,8,8,2.2979,21,3239.9708,14,0,0,Running,0
1387,34,41691,Greg Carr,False,21,6,13,8,7,0.6816,12,3333.9588,6,0,0,Running,0
1386,34,341223,Adam C Wright,False,21,5,14,8,18,0.6716,11,3309.104,5,0,0,Running,0
1391,34,413828,Justas Staciokas,False,22,10,15,8,8,0.9825,10,3048.3537,10,0,0,Running,0
1390,34,141445,Nikolay Bogatyrev,False,21,9,16,8,8,0.8951,10,3481.9339,9,0,0,Running,0
1397,34,371028,Alex Sevillano Lledó,False,21,16,17,8,10,3.1208,7,3679.0495,16,0,0,Running,0
1400,35,112839,Tony Kloosterman,False,21,2,1,8,1,0.1065,7,958.8413,2,0,0,Running,0
1402,35,365097,Bob Woodhouse,False,21,4,2,8,1,0.4651,7,887.3765000000001,4,0,0,Running,0
1401,35,286368,Kenzy Nieuwhof,False,21,3,3,8,4,0.2272,6,893.199,3,0,0,Running,0
1404,35,341223,Adam C Wright,False,21,6,4,8,9,0.6211,5,842.9523,6,0,0,Running,0
1403,35,85905,Steven Phillips2,False,21,5,5,8,5,0.6206,6,936.5601,5,0,0,Running,0
1407,35,137235,Antony Woodward,False,21,9,6,8,5,0.989,5,806.1703,9,0,0,Running,0
1414,35,439883,J.B. DeJeu,False,21,16,7,8,3,3.1748,5,697.674,16,0,0,Running,0
1406,35,141445,Nikolay Bogatyrev,False,21,8,8,8,4,0.8595,6,830.8877,8,0,0,Running,0
1413,35,371028,Alex Sevillano Lledó,False,21,15,9,8,4,1.9911,6,863.4317,15,0,0,Running,0
1412,35,37169,Robert Venn,False,21,14,10,8,3,1.9635,4,755.309,14,0,0,Running,0
1408,35,41691,Greg Carr,False,21,10,11,8,2,1.0564,6,977.5018,10,0,0,Running,0
1399,35,16612,Simon Trendell,False,22,1,12,8,5,-,6,871.0726,1,0,0,Running,0
1409,35,188182,Vincent Skilbeck,False,22,11,13,8,7,1.1346,5,812.5915,11,0,0,Running,0
1405,35,16561,Jamie Wilson,False,22,7,14,8,4,0.6628,6,855.0112,7,0,0,Running,0
1411,35,285703,Andrew Z Wood,False,22,13,15,8,1,1.8733,1,351.1022,13,0,0,Running,0
1410,35,413828,Justas Staciokas,False,22,12,16,8,3,1.382,5,850.0106000000001,12,0,0,Running,0
1416,36,16612,Simon Trendell,False,22,1,1,8,2,-,20,2090.1547,1,1,1,Running,0
1418,36,112839,Tony Kloosterman,False,21,3,2,8,4,14.1787,20,2104.8146,3,2,2,Running,0
1417,36,286368,Kenzy Nieuwhof,False,21,2,3,8,1,13.6171,20,2104.4611,2,3,3,Running,0
1420,36,365097,Bob Woodhouse,False,21,5,4,8,0,16.5511,20,2106.9991,5,4,4,Running,0
1421,36,85905,Steven Phillips2,False,21,6,5,8,3,24.3921,20,2115.4118000000003,6,5,5,Running,0
1419,36,341223,Adam C Wright,False,21,4,6,8,8,15.8222,20,2106.2598,4,6,6,Running,0
1423,36,16561,Jamie Wilson,False,22,8,7,8,9,28.2469,20,2118.9556,8,7,7,Running,0
1422,36,141445,Nikolay Bogatyrev,False,21,7,8,8,5,25.8827,20,2117.2547,7,8,8,Running,0
1425,36,137235,Antony Woodward,False,21,10,9,8,13,30.0235,20,2121.5748,10,9,9,Running,0
1424,36,41691,Greg Carr,False,21,9,10,8,7,29.5143,20,2120.8749,9,10,10,Running,0
1432,36,188182,Vincent Skilbeck,False,22,17,11,8,13,5 Laps,15,1683.1224000000002,17,11,11,Running,0
1429,36,413828,Justas Staciokas,False,22,14,12,8,8,69.8898,20,2162.393,14,12,12,Running,0
1428,36,285703,Andrew Z Wood,False,22,13,13,8,3,44.5172,20,2136.5621,13,13,13,Running,0
1426,36,37169,Robert Venn,False,21,11,14,8,1,33.3395,20,2124.911,11,14,14,Running,0
1427,36,371028,Alex Sevillano Lledó,False,21,12,15,8,8,35.0929,20,2127.3684,12,15,15,Running,0
1430,36,439883,J.B. DeJeu,False,21,15,16,8,6,80.4378,20,2175.7526000000003,15,16,16,Running,0
1431,36,431037,Ivan Baumans,False,21,16,17,8,6,1 Laps,19,2099.2615,16,17,17,Running,0
1436,37,431037,Ivan Baumans,False,21,4,1,8,1,3.9508,2,430.48530000000005,4,0,0,Running,0
1449,37,188182,Vincent Skilbeck,False,22,17,2,8,1,1 Laps,1,540.2619,17,0,0,Running,0
1435,37,371028,Alex Sevillano Lledó,False,21,3,3,8,9,0.464,2,494.47720000000004,3,0,0,Running,0
1438,37,41691,Greg Carr,False,21,6,4,8,0,1 Laps,1,496.3317,6,0,0,Running,0
1446,37,285703,Andrew Z Wood,False,22,14,5,8,4,1 Laps,1,553.5808,14,0,0,Running,0
1434,37,112839,Tony Kloosterman,False,21,2,6,8,1,0.156,1,556.3866,2,0,0,Running,0
1433,37,365097,Bob Woodhouse,False,21,1,7,8,1,-,1,628.1628999999999,1,0,0,Running,0
1441,37,85905,Steven Phillips2,False,21,9,8,8,0,1 Laps,1,680.3054,9,0,0,Running,0
1440,37,141445,Nikolay Bogatyrev,False,21,8,9,8,3,2 Laps,0,481.2721,8,0,0,Running,0
1444,37,16612,Simon Trendell,False,22,12,10,8,0,2 Laps,0,507.39930000000004,12,0,0,Running,0
1437,37,137235,Antony Woodward,False,21,5,11,8,0,2 Laps,0,527.6871,5,0,0,Running,0
1460,38,137235,Antony Woodward,False,21,11,1,8,18,56.898,38,3804.6973,11,1,1,Running,0
1458,38,41691,Greg Carr,False,21,9,2,8,12,52.1764,38,3896.3277000000003,9,2,2,Running,0
1453,38,16561,Jamie Wilson,False,22,4,3,8,11,20.298,38,3863.3675000000003,4,3,3,Running,0
1457,38,141445,Nikolay Bogatyrev,False,21,8,4,8,14,39.8045,38,3884.0256,8,4,4,Running,0
1452,38,85905,Steven Phillips2,False,21,3,5,8,12,18.6889,38,3862.6553,3,5,5,Running,0
1462,38,365097,Bob Woodhouse,False,21,13,6,8,7,63.0555,38,3911.2185,13,6,6,Running,0
1454,38,341223,Adam C Wright,False,21,5,7,8,13,22.2027,38,3865.7920000000004,5,7,7,Running,0
1455,38,112839,Tony Kloosterman,False,21,6,8,8,11,28.8699,38,3873.127,6,8,8,Running,0
1451,38,286368,Kenzy Nieuwhof,False,21,2,9,8,14,16.7348,38,3861.5429,2,9,9,Running,0
1450,38,16612,Simon Trendell,False,22,1,10,8,3,-,38,3842.669,1,10,10,Running,0
1461,38,37169,Robert Venn,False,21,12,11,8,6,59.3358,38,3904.4101,12,11,11,Running,0
1456,38,371028,Alex Sevillano Lledó,False,21,7,12,8,14,37.4922,38,3880.543,7,12,12,Running,0
1459,38,285703,Andrew Z Wood,False,22,10,13,8,12,53.3258,38,3897.0452,10,13,13,Running,0
1466,38,413828,Justas Staciokas,False,22,17,14,8,15,10 Laps,28,2903.6947999999998,17,14,14,Disconnected,0
1463,38,439883,J.B. DeJeu,False,21,14,15,8,11,1 Laps,37,3896.4556,14,15,15,Running,0
1464,38,431037,Ivan Baumans,False,21,15,16,8,17,1 Laps,37,3925.2748,15,16,16,Running,0
1465,38,188182,Vincent Skilbeck,False,22,16,17,8,16,8 Laps,30,3033.3342,16,17,17,Disconnected,0
1491,39,-190230,Valorous Motorsports Apollo,True,14,10,1,5,61,0.513,34,6972.1352,25,0,0,Running,0
1496,39,-81577,HydroRace Geodesic Racing Black,True,11,15,2,5,9,0.6965,13,3219.1819,30,0,0,Running,0
1493,39,-55648,Kuruma MotorSport,True,10,12,3,5,34,0.6242,35,7316.4456,27,0,0,Running,0
1482,39,-279416,ATRS eSports #113,True,10,1,4,5,32,-,33,7724.6417,16,0,0,Running,0
1504,39,-183950,Orion Race Team,True,10,23,5,5,16,0.9768,41,7209.6584,38,0,0,Running,0
1500,39,-269793,Sim City Racing II,True,11,19,6,5,14,0.8352,39,6936.98,34,0,0,Running,0
1486,39,-289830,Puresims Esports $116,True,10,5,7,5,44,0.2527,27,6837.593,20,0,0,Running,0
1490,39,-92080,GermanSimRacing.de by ACV,True,12,9,8,5,26,0.4815,31,6960.8640000000005,24,0,0,Running,0
1505,39,-173954,Satellite Racing GT3 AM,True,14,24,9,5,13,1.1363,25,6899.0464,39,0,0,Running,0
1498,39,-270082,Deutsche Payment Raven,True,10,17,10,5,26,0.7857,31,7190.8838,32,0,0,Running,0
1485,39,-286871,Phoenix Racing eSport,True,12,4,11,5,51,0.2178,31,6792.1975,19,0,0,Running,0
1509,39,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,28,12,5,33,1.3462,39,6875.869000000001,43,0,0,Running,0
1483,39,-241403,Maniti Racing $IVRA GT3 Pro,True,10,2,13,5,34,0.0959,33,7014.3076,17,0,0,Running,0
1497,39,-85928,Artifact Racing,True,14,16,14,5,24,0.7704,25,7013.5745,31,0,0,Running,0
1507,39,-242427,Rusty Spatulas IVRA Endurance,True,10,26,15,5,17,1.2602,22,6318.4764,41,0,0,Running,0
1489,39,-13479,Pace Worx Esports,True,15,8,16,5,19,0.4706,31,7319.2236,23,0,0,Running,0
1518,39,-90444,Prestanda NOMAD #256,True,11,37,17,5,20,2.0621,29,6413.438300000001,52,0,0,Running,0
1503,39,-272114,WS Racing eSports #120,True,10,22,18,5,28,0.9263,35,7358.795,37,0,0,Running,0
1511,39,-288912,Ingersoll Rand Endurance GT3,True,14,30,19,5,16,1.4238,34,7223.1109,45,0,0,Running,0
1502,39,-245029,Team RSO by V-RIG KC Racing,True,10,21,20,5,12,0.9202,16,6534.699,36,0,0,Running,0
1487,39,-266746,Team PGZ $114,True,10,6,21,5,16,0.314,29,6634.1477,21,0,0,Running,0
1516,39,-244197,World Of SimRacing Team,True,14,35,22,5,38,1.9803,21,3938.9150999999997,50,0,0,Running,0
1495,39,-127473,Hellracers Tershine,True,10,14,23,5,15,0.6709,16,6943.6659,29,0,0,Running,0
1484,39,-263677,Mercedes-AMG Team URANO eSports,True,11,3,24,5,8,0.1977,8,4225.7319,18,0,0,Running,0
1508,39,-278802,WS Racing eSports #223,True,10,27,25,5,12,1.34,20,8122.8994,42,0,0,Running,0
1494,39,-81578,HydroRace Geodesic Racing Gold,True,11,13,26,5,12,0.6463,15,5836.8538,28,0,0,Running,0
1517,39,-10269,SRN Motorsports,True,13,36,27,5,8,1.9922,26,7207.4828,51,0,0,Running,0
1512,39,-10547,Virtual Motorsport,True,14,31,28,5,18,1.4706,28,7082.8243,46,0,0,Running,0
1492,39,-197340,Tempus SimSport #103,True,10,11,29,5,23,0.517,18,6828.2006,26,0,0,Running,0
1515,39,-142020,Fiercely Forward GT,True,10,34,30,5,1,1.7545,17,7439.067300000001,49,0,0,Running,0
1506,39,-54386,Team Heusinkveld #148,True,11,25,31,5,10,1.1511,12,4283.1978,40,0,0,Running,0
1499,39,-59992,GermanSimRacing #Green,True,12,18,32,5,26,0.8207,13,7410.6378,33,0,0,Running,0
1514,39,-124248,Archer Brothers,True,14,33,33,5,21,1.7378,18,6847.988399999999,48,0,0,Running,0
1513,39,-129779,Torque Freak Racing Redgate,True,10,32,34,5,17,1.6501,12,6958.583299999999,47,0,0,Running,0
1488,39,-241025,Impulse Racing $157,True,10,7,35,5,7,0.3273,9,7066.5449,22,0,0,Running,0
1510,39,-203943,Visceral Esports IVRA Endurance,True,10,29,36,5,3,1.4188,3,7002.144399999999,44,0,0,Running,0
1501,39,-168371,Visceral Esports IVRA Endurance #146,True,10,20,37,5,3,0.8565,2,6924.810399999999,35,0,0,Running,0
1479,39,-83099,Maniti Racing $IVRA LMDH Black,True,20,13,1,7,17,1.4698,51,7623.7708,13,0,0,Running,0
1477,39,-231696,P1 ESPORT,True,20,11,2,7,12,1.1395,20,8736.7657,11,0,0,Running,0
1471,39,-93998,Maniti Racing $IVRA LMDH,True,20,5,3,7,27,0.4356,35,6851.3359,5,0,0,Running,0
1470,39,-152878,SRC Mivano Corse LMDh,True,20,4,4,7,18,0.4223,40,6940.523899999999,4,0,0,Running,0
1480,39,-302636,Valkyrie Exype,True,20,14,5,7,8,2.2528,19,9707.6855,14,0,0,Running,0
1469,39,-207269,URANO eSports DATAGROUP,True,20,3,6,7,15,0.1534,40,7072.6674,3,0,0,Running,0
1472,39,-135394,Orion Race Team #46,True,20,6,7,7,12,0.6861,27,6772.1936,6,0,0,Running,0
1467,39,-182782,Puresims Esports $IVRA,True,20,1,8,7,18,-,39,6997.6699,1,0,0,Running,0
1474,39,-169831,TREQ eSports,True,20,8,9,7,19,0.7934,37,6928.8505,8,0,0,Running,0
1478,39,-60020,GermanSimRacing #Blue,True,20,12,10,7,6,1.3268,29,6842.503000000001,12,0,0,Running,0
1475,39,-270215,Race Clutch Red,True,20,9,11,7,18,0.8065,21,7137.141,9,0,0,Running,0
1468,39,-80235,HydroRace Geodesic Racing,True,20,2,12,7,10,0.0224,21,6959.0012,2,0,0,Running,0
1476,39,-23557,Satellite Racing LMDh,True,20,10,13,7,4,0.9529,17,7204.689200000001,10,0,0,Running,0
1473,39,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,7,14,7,23,0.7301,19,6959.3742,7,0,0,Running,0
1481,39,-168319,World Of SimRacing Team,True,20,15,15,7,4,2.4785,10,6940.6307,15,0,0,Running,0
1549,40,-190230,Valorous Motorsports Apollo,True,14,15,1,5,9,0.7639,6,1124.4631,31,0,0,Running,0
1567,40,-90444,Prestanda NOMAD #256,True,11,33,2,5,7,1.7859,7,1247.3887,49,0,0,Running,0
1561,40,-242427,Rusty Spatulas IVRA Endurance,True,10,27,3,5,4,1.3072,7,1245.8773,43,0,0,Running,0
1563,40,-278802,WS Racing eSports #223,True,10,29,4,5,1,1.4207,6,1138.1887,45,0,0,Running,0
1566,40,-55648,Kuruma MotorSport,True,10,32,5,5,5,1.7608,6,1187.1668,48,0,0,Running,0
1571,40,-129779,Torque Freak Racing Redgate,True,10,37,6,5,6,14.9016,7,1248.7902,53,0,0,Running,0
1568,40,-173954,Satellite Racing GT3 AM,True,14,34,7,5,1,1.7953,7,1340.8176,50,0,0,Running,0
1570,40,-10269,SRN Motorsports,True,13,36,8,5,1,2.0722,8,1309.4209,52,0,0,Running,0
1553,40,-124248,Archer Brothers,True,14,19,9,5,1,0.869,8,1411.4671,35,0,0,Running,0
1560,40,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,26,10,5,2,1.288,6,1404.0575,42,0,0,Running,0
1564,40,-244197,World Of SimRacing Team,True,14,30,11,5,5,1.7109,7,1271.1895,46,0,0,Running,0
1541,40,-279416,ATRS eSports #113,True,10,7,12,5,5,0.3748,6,2184.4375999999997,23,0,0,Running,0
1535,40,-263677,Mercedes-AMG Team URANO eSports,True,11,1,13,5,4,-,7,2329.1494,17,0,0,Running,0
1536,40,-197340,Tempus SimSport #103,True,10,2,14,5,2,0.2047,7,2346.1101999999996,18,0,0,Running,0
1544,40,-289830,Puresims Esports $116,True,10,10,15,5,1,0.5998,6,2230.149,26,0,0,Running,0
1543,40,-286871,Phoenix Racing eSport,True,12,9,16,5,2,0.5988,6,2198.1843999999996,25,0,0,Running,0
1539,40,-241025,Impulse Racing $157,True,10,5,17,5,3,0.3173,7,2330.4862,21,0,0,Running,0
1556,40,-127473,Hellracers Tershine,True,10,22,18,5,4,0.8951,7,2391.925,38,0,0,Running,0
1538,40,-266746,Team PGZ $114,True,10,4,19,5,0,0.2583,8,2408.1182,20,0,0,Running,0
1537,40,-203943,Visceral Esports IVRA Endurance,True,10,3,20,5,7,0.2253,6,2298.6983999999998,19,0,0,Running,0
1565,40,-168371,Visceral Esports IVRA Endurance #146,True,10,31,21,5,7,1.7152,7,2410.8689999999997,47,0,0,Running,0
1542,40,-54386,Team Heusinkveld #148,True,11,8,22,5,2,0.4102,6,2155.4599,24,0,0,Running,0
1551,40,-142020,Fiercely Forward GT,True,10,17,23,5,3,0.8083,7,2332.6196999999997,33,0,0,Running,0
1548,40,-272114,WS Racing eSports #120,True,10,14,24,5,10,0.7327,5,2113.4213,30,0,0,Running,0
1545,40,-13479,Pace Worx Esports,True,15,11,25,5,1,0.6323,6,2159.7454,27,0,0,Running,0
1540,40,-241403,Maniti Racing $IVRA GT3 Pro,True,10,6,26,5,1,0.3275,7,2312.8165,22,0,0,Running,0
1552,40,-85928,Artifact Racing,True,14,18,27,5,6,0.8499,6,2253.7692,34,0,0,Running,0
1557,40,-92080,GermanSimRacing.de by ACV,True,12,23,28,5,4,1.022,7,2383.6189,39,0,0,Running,0
1550,40,-59992,GermanSimRacing #Green,True,12,16,29,5,0,0.7811,7,2291.6162,32,0,0,Running,0
1555,40,-270082,Deutsche Payment Raven,True,10,21,30,5,1,0.8907,7,2430.147,37,0,0,Running,0
1546,40,-269793,Sim City Racing II,True,11,12,31,5,0,0.6599,6,2169.3931,28,0,0,Running,0
1559,40,-183950,Orion Race Team,True,10,25,32,5,2,1.1674,6,2167.6177,41,0,0,Running,0
1562,40,-245029,Team RSO by V-RIG KC Racing,True,10,28,33,5,5,1.3535,6,2161.9626999999996,44,0,0,Running,0
1569,40,-10547,Virtual Motorsport,True,14,35,34,5,5,2.0503,5,2059.3297,51,0,0,Running,0
1558,40,-288912,Ingersoll Rand Endurance GT3,True,14,24,35,5,0,1.0511,5,2075.8199,40,0,0,Running,0
1547,40,-81577,HydroRace Geodesic Racing Black,True,11,13,36,5,3,0.7246,7,2312.1256,29,0,0,Running,0
1554,40,-81578,HydroRace Geodesic Racing Gold,True,11,20,37,5,5,0.8891,6,2175.6699,36,0,0,Running,0
1523,40,-80235,HydroRace Geodesic Racing,True,20,5,1,7,2,0.354,8,3438.2192999999997,5,0,0,Running,0
1526,40,-93998,Maniti Racing $IVRA LMDH,True,20,8,2,7,1,0.4357,8,3417.2001,8,0,0,Running,0
1525,40,-182782,Puresims Esports $IVRA,True,20,7,3,7,1,0.3651,7,3232.2479999999996,7,0,0,Running,0
1522,40,-270215,Race Clutch Red,True,20,4,4,7,2,0.319,5,3034.0366999999997,4,0,0,Running,0
1524,40,-23557,Satellite Racing LMDh,True,20,6,5,7,0,0.3588,8,3344.466,6,0,0,Running,0
1532,40,-60020,GermanSimRacing #Blue,True,20,14,6,7,3,1.2603,3,2825.3212,14,0,0,Running,0
1528,40,-169831,TREQ eSports,True,20,10,7,7,3,0.4925,7,3247.5894,10,0,0,Running,0
1521,40,-83099,Maniti Racing $IVRA LMDH Black,True,20,3,8,7,2,0.1505,8,3388.4217999999996,3,0,0,Running,0
1530,40,-207269,URANO eSports DATAGROUP,True,20,12,9,7,1,0.6585,8,3358.9867,12,0,0,Running,0
1529,40,-231696,P1 ESPORT,True,20,11,10,7,0,0.5029,7,3348.6596,11,0,0,Running,0
1531,40,-280685,ATRS eSports #13,True,20,13,11,7,1,1.0892,7,3365.2859,13,0,0,Running,0
1520,40,-152878,SRC Mivano Corse LMDh,True,20,2,12,7,1,0.0347,8,3459.2987,2,0,0,Running,0
1534,40,-302636,Valkyrie Exype,True,20,16,13,7,3,1.6407,3,2839.6868,16,0,0,Running,0
1519,40,-135394,Orion Race Team #46,True,20,1,14,7,0,-,8,3355.0836999999997,1,0,0,Running,0
1527,40,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,9,15,7,1,0.4783,8,3462.4833999999996,9,0,0,Running,0
1533,40,-168319,World Of SimRacing Team,True,20,15,16,7,0,1.4451,7,3272.3601,15,0,0,Running,0
1586,41,-279416,ATRS eSports #113,True,10,4,1,5,2,0.1815,2,451.1484,15,0,0,Running,0
1599,41,-92080,GermanSimRacing.de by ACV,True,12,17,2,5,0,1.0514,2,454.4915,28,0,0,Running,0
1591,41,-81577,HydroRace Geodesic Racing Black,True,11,9,3,5,2,0.5907,2,455.2512,20,0,0,Running,0
1603,41,-270082,Deutsche Payment Raven,True,10,21,4,5,1,1.2698,2,469.82460000000003,32,0,0,Running,0
1598,41,-85928,Artifact Racing,True,14,16,5,5,1,0.8269,2,456.5682,27,0,0,Running,0
1588,41,-241403,Maniti Racing $IVRA GT3 Pro,True,10,6,6,5,3,0.3627,2,459.7931,17,0,0,Running,0
1604,41,-173954,Satellite Racing GT3 AM,True,14,22,7,5,1,1.5866,2,462.5693,33,0,0,Running,0
1622,41,-55648,Kuruma MotorSport,True,10,35,8,5,6,1 Laps,1,329.38070000000005,51,0,0,Running,0
1610,41,-13479,Pace Worx Esports,True,15,28,9,5,1,7.1508,2,478.0285,39,0,0,Running,0
1600,41,-183950,Orion Race Team,True,10,18,10,5,2,1.1009,2,462.786,29,0,0,Running,0
1597,41,-168371,Visceral Esports IVRA Endurance #146,True,10,15,11,5,1,0.7951,2,464.206,26,0,0,Running,0
1587,41,-289830,Puresims Esports $116,True,10,5,12,5,3,0.2666,2,463.42220000000003,16,0,0,Running,0
1583,41,-266746,Team PGZ $114,True,10,1,13,5,0,-,2,463.4764,12,0,0,Running,0
1590,41,-54386,Team Heusinkveld #148,True,11,8,14,5,0,0.5138,2,467.3041,19,0,0,Running,0
1589,41,-241025,Impulse Racing $157,True,10,7,15,5,2,0.441,2,469.9782,18,0,0,Running,0
1618,41,-269793,Sim City Racing II,True,11,31,16,5,0,1 Laps,1,373.5521,45,0,0,Running,0
1612,41,-278802,WS Racing eSports #223,True,10,33,17,5,0,1 Laps,1,377.1922,49,0,0,Running,0
1621,41,-90444,Prestanda NOMAD #256,True,11,36,18,5,0,1 Laps,1,379.0068,52,0,0,Running,0
1602,41,-242427,Rusty Spatulas IVRA Endurance,True,10,20,19,5,1,1.2452,2,488.8108,31,0,0,Running,0
1585,41,-286871,Phoenix Racing eSport,True,12,3,20,5,3,0.163,2,480.281,14,0,0,Running,0
1596,41,-142020,Fiercely Forward GT,True,10,14,21,5,0,0.7716,2,482.82449999999994,25,0,0,Running,0
1592,41,-59992,GermanSimRacing #Green,True,12,10,22,5,0,0.6205,2,482.7634,21,0,0,Running,0
1601,41,-288912,Ingersoll Rand Endurance GT3,True,14,19,23,5,1,1.1589,2,487.7599,30,0,0,Running,0
1623,41,-244197,World Of SimRacing Team,True,14,37,24,5,6,2 Laps,0,167.246,53,0,0,Running,0
1607,41,-127473,Hellracers Tershine,True,10,25,25,5,2,2.0878,1,391.9418,36,0,0,Running,0
1595,41,-81578,HydroRace Geodesic Racing Gold,True,11,13,26,5,0,0.7192,1,397.1022,24,0,0,Running,0
1608,41,-129779,Torque Freak Racing Redgate,True,10,26,27,5,0,2.255,1,405.2338,37,0,0,Running,0
1593,41,-203943,Visceral Esports IVRA Endurance,True,10,11,28,5,1,0.6502,1,409.00890000000004,22,0,0,Running,0
1605,41,-190230,Valorous Motorsports Apollo,True,14,23,29,5,0,2.048,1,414.32259999999997,34,0,0,Running,0
1584,41,-263677,Mercedes-AMG Team URANO eSports,True,11,2,30,5,1,0.1364,1,413.8782,13,0,0,Running,0
1594,41,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,12,31,5,1,0.6862,1,460.005,23,0,0,Running,0
1609,41,-10269,SRN Motorsports,True,13,27,32,5,0,3.5155,1,473.0682,38,0,0,Running,0
1606,41,-197340,Tempus SimSport #103,True,10,24,33,5,2,2.0498,1,480.2332,35,0,0,Running,0
1617,41,-124248,Archer Brothers,True,14,34,34,5,4,2 Laps,0,280.33840000000004,50,0,0,Running,0
1619,41,-272114,WS Racing eSports #120,True,10,32,35,5,3,2 Laps,0,313.3643,47,0,0,Running,0
1614,41,-245029,Team RSO by V-RIG KC Racing,True,10,29,36,5,0,2 Laps,0,380.5536,42,0,0,Running,0
1573,41,-207269,URANO eSports DATAGROUP,True,20,2,1,7,0,0.7563,2,397.6569,2,0,0,Running,0
1572,41,-152878,SRC Mivano Corse LMDh,True,20,1,2,7,0,-,2,416.1967,1,0,0,Running,0
1574,41,-80235,HydroRace Geodesic Racing,True,20,3,3,7,0,0.9883,2,415.7622,3,0,0,Running,0
1575,41,-270215,Race Clutch Red,True,20,4,4,7,1,1.0129,2,416.0341,4,0,0,Running,0
1576,41,-135394,Orion Race Team #46,True,20,5,5,7,0,1.589,2,430.8174,5,0,0,Running,0
1613,41,-93998,Maniti Racing $IVRA LMDH,True,20,13,6,7,2,1 Laps,1,461.90189999999996,41,0,0,Running,0
1577,41,-23557,Satellite Racing LMDh,True,20,6,7,7,3,2.1324,2,463.1807,6,0,0,Running,0
1581,41,-280685,ATRS eSports #13,True,20,10,8,7,4,2.9539,2,435.27369999999996,10,0,0,Running,0
1582,41,-60020,GermanSimRacing #Blue,True,20,11,9,7,0,3.9598,2,442.77389999999997,11,0,0,Running,0
1579,41,-182782,Puresims Esports $IVRA,True,20,8,10,7,1,2.4186,2,440.7621,8,0,0,Running,0
1580,41,-83099,Maniti Racing $IVRA LMDH Black,True,20,9,11,7,0,2.8596,2,458.7423,9,0,0,Running,0
1615,41,-302636,Valkyrie Exype,True,20,15,12,7,1,1 Laps,1,458.38109999999995,46,0,0,Running,0
1611,41,-231696,P1 ESPORT,True,20,12,13,7,4,1 Laps,1,390.8441,40,0,0,Running,0
1620,41,-168319,World Of SimRacing Team,True,20,16,14,7,1,2 Laps,0,207.6133,48,0,0,Running,0
1578,41,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,7,15,7,1,2.199,1,397.95489999999995,7,0,0,Running,0
1616,41,-169831,TREQ eSports,True,20,14,16,7,1,2 Laps,0,291.43730000000005,44,0,0,Running,0
1637,42,-263677,Mercedes-AMG Team URANO eSports,True,11,1,1,5,49,-,231,26446.7239,14,17,1,Running,0
1662,42,-197340,Tempus SimSport #103,True,10,26,2,5,74,5 Laps,226,26393.6662,39,18,2,Running,0
1643,42,-203943,Visceral Esports IVRA Endurance,True,10,7,3,5,57,1 Laps,230,26422.097299999998,20,19,3,Running,0
