LapID,DriverEntryID,LapTime,LapStartTime,LapInSession,CleanLap,BlackFlag,CarContact,CarReset,Contact,Discontinuity,Invalid,LostControl,OffTrack,Pitted,Tow,EventCategory,PositionInClass,BestLapOnLap,LeaderLapStartTime,PercentageGapToBestLap,GapToClassLeader
1949,93,93.1846,919.9473,5,1,0,0,0,0,0,0,0,0,0,0,,3,91.1248,858.2171,2.2604164837673295,61.73020000000008
2719,185,91.9081,219.0441,2,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,88.3324,193.9958,4.048005035524909,25.048299999999983
3187,212,83.3929,5933.5531,57,1,0,0,0,0,0,0,0,0,0,0,,9,82.3717,5926.8182,1.2397461749605583,6.73490000000038
3361,214,83.7117,13677.9465,147,1,0,0,0,0,0,0,0,0,0,0,,2,83.6703,13674.4439,0.04947992298342285,3.502599999999802
7930,268,89.3701,8309.004,81,1,0,0,0,0,0,0,0,0,0,0,,13,88.0435,8160.8613,1.5067551835172424,148.14270000000124
7942,268,88.8967,9441.284,93,1,0,0,0,0,0,0,0,0,0,0,,13,88.0277,9284.8523,0.9871892597443832,156.43169999999918
8394,273,87.1355,14782.3683,148,1,0,0,0,0,0,0,0,0,0,0,,18,83.5127,13757.9684,4.338022839639962,1024.3999000000003
1622,77,90.3172,1331.381,10,1,0,0,0,0,0,0,0,0,0,0,,1,90.3172,1331.381,0.0,0.0
6540,250,137.5422,5699.5044,53,1,0,0,0,0,0,0,0,0,0,0,,8,137.5422,5692.4648,0.0,7.039600000000064
6890,254,88.4582,11209.06,114,1,0,0,0,0,0,0,0,0,0,0,,5,88.0072,11139.983,0.512458071612329,69.07699999999932
7458,261,89.1368,8850.4314,88,1,0,0,0,0,0,0,0,0,0,0,,4,88.4707,8828.559,0.752904633963567,21.872400000000198
10551,299,85.203,10560.0313,109,1,0,0,0,0,0,0,0,0,0,0,,17,84.2906,10388.5003,1.08244572941706,171.53100000000086
2405,136,96.8025,490.6694,3,1,0,0,0,0,0,0,0,0,0,0,,10,90.7748,382.6146,6.640279020168592,108.0548
4863,231,83.2822,6763.4869,67,1,0,0,0,0,0,0,0,0,0,0,,1,83.2822,6763.4869,1.4210854715202004e-14,0.0
7196,258,89.2131,8993.8137,89,1,0,0,0,0,0,0,0,0,0,0,,9,87.8535,8918.8473,1.5475763629223565,74.96640000000116
8309,272,85.7483,6443.0303,63,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,84.5107,6428.1502,1.4644299479237475,14.880100000000311
8615,276,91.4073,10965.9681,108,1,0,0,0,0,0,0,0,0,0,0,,2,90.6462,10945.9306,0.8396380653574198,20.037500000000364
9484,286,102.8526,12165.4945,120,1,0,0,0,0,0,0,0,0,1,0,In Pits,9,90.4214,12034.01,13.74807291194341,131.48450000000048
3695,218,84.2495,16719.4064,182,1,0,0,0,0,0,0,0,0,0,0,,5,83.7905,16660.0007,0.5477947977395985,59.40569999999934
4572,228,83.9901,7037.893,70,1,0,0,0,0,0,0,0,0,0,0,,9,83.17,7015.1937,0.9860526632199083,22.69930000000022
8194,271,90.5301,3814.9186,35,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,90.5301,3813.4092,0.0,1.5093999999999141
9996,292,91.4571,10935.9428,107,1,0,0,0,0,0,0,0,0,0,0,,5,90.9602,10855.2844,0.5462828797649877,80.65840000000026
3576,217,83.4746,3585.6048,35,1,0,0,0,0,0,0,0,0,0,0,,3,82.2958,3580.8371,1.4323938767227418,4.767699999999877
3677,218,84.4117,15209.2778,164,1,0,0,0,0,0,0,0,0,0,0,,6,83.6083,15148.75,0.960909383398544,60.52779999999984
3925,221,84.0399,11496.5875,121,1,0,0,0,0,0,0,0,0,0,0,,8,83.743,11450.7109,0.35453709563785196,45.8765999999996
4736,230,85.9551,11693.4854,123,1,0,0,0,0,0,0,0,0,0,0,,12,83.3886,11619.7085,3.0777588303437255,73.77689999999893
5253,236,85.0077,10532.7401,109,1,0,0,0,0,0,0,0,0,0,0,,16,84.2906,10388.5003,0.8507472956652435,144.2398000000012
7103,256,85.1618,16331.2983,170,0,0,0,0,0,0,0,0,1,0,0,Off Track,17,83.3558,15653.2793,2.1666158803586626,678.0190000000002
7169,257,85.4091,6787.2426,60,1,0,0,0,0,0,0,0,0,0,0,,19,83.239,6175.3693,2.6070712046035993,611.8732999999993
7791,266,88.733,11681.8214,119,1,0,0,0,0,0,0,0,0,0,0,,8,87.8903,11600.0309,0.9588088787955087,81.79050000000097
8850,278,91.6789,8952.2148,86,1,0,0,0,0,0,0,0,0,0,0,,6,91.1329,8888.2592,0.5991250141277078,63.95559999999932
13,1,127.0711,3207.8239,12,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",18,75.8376,1373.0747,67.55685833939896,1834.7492
1147,54,87.5288,1168.6939,3,1,0,0,0,0,0,0,0,0,0,0,,10,86.4253,601.0448,1.276825188920398,567.6491
3687,218,83.3074,16048.986,174,1,0,0,0,0,0,0,0,0,0,0,,6,83.3074,15989.7014,0.0,59.284600000000864
6624,251,87.7424,13277.01,137,1,0,0,0,0,0,0,0,0,0,0,,5,87.7424,13225.0707,0.0,51.9393
9178,282,91.5723,7540.8809,71,1,0,0,0,0,0,0,0,0,0,0,,4,90.8273,7522.456,0.820237968099903,18.42489999999998
9368,285,91.4305,730.7177,5,1,0,0,0,0,0,0,0,0,0,0,,10,90.7681,722.5988,0.7297718030893918,8.118900000000053
9794,290,88.324,873.8461,7,1,0,0,0,0,0,0,0,0,0,0,,13,87.6564,866.6497,0.7616101049096216,7.196399999999926
5691,240,-0.0001,16468.925,177,0,1,0,0,1,0,1,0,1,1,0,"Black Flag, Contact, Invalid, Off Track, In Pits",15,,16241.9756,,226.9493999999995
6214,246,88.3239,16047.2902,168,1,0,0,0,0,0,0,0,0,0,0,,3,88.0113,16012.4574,0.3551816641726617,34.832800000000134
6645,251,88.7857,15184.8523,158,1,0,0,0,0,0,0,0,0,0,0,,6,87.462,15133.912,1.5134572728727846,50.94030000000021
6695,252,88.7248,9569.7877,96,1,0,0,0,0,0,0,0,0,0,0,,5,87.8693,9549.7007,0.9736051157799182,20.087000000001353
10342,296,92.2804,14179.656,132,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,90.1603,13151.4871,2.3514784223211365,1028.1689000000006
1659,79,92.405,6001.1293,36,1,0,0,0,0,0,0,0,0,0,0,,7,91.8104,3793.5854,0.6476390474281715,2207.5438999999997
3451,215,85.2968,9122.8355,94,1,0,0,0,0,0,0,0,0,0,0,,1,85.2968,9122.8355,0.0,0.0
4684,229,83.1549,16747.3164,182,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,83.1549,16660.0007,0.0,87.3156999999992
5642,240,84.1559,7299.7323,73,1,0,0,0,0,0,0,0,0,0,0,,11,83.2125,7276.2046,1.1337238996544983,23.52769999999964
7418,261,89.6886,4918.9848,48,1,0,0,0,0,0,0,0,0,0,0,,6,89.6886,4898.6543,0.0,20.33050000000003
663,30,84.6295,2017.2838,17,1,0,0,0,0,0,0,0,0,0,0,,5,83.5454,1762.6772,1.2976178221661314,254.60659999999984
1987,94,95.2704,3515.4061,33,1,0,0,0,0,0,0,0,0,0,0,,1,95.2704,3515.4061,0.0,0.0
3631,218,85.7353,11252.7324,118,1,0,0,0,0,0,0,0,0,0,0,,11,83.5803,11145.5689,2.5783587759316475,107.16350000000057
6447,249,97.2852,4687.7697,46,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,96.7886,4686.4236,0.5130769532775616,1.3460999999997512
8291,272,84.9349,4438.9984,45,1,0,0,0,0,0,0,0,0,0,0,,4,84.7795,4433.6543,0.18329902865669112,5.344100000000253
8552,275,171.2629,2860.1304,26,1,0,0,0,0,0,0,0,0,0,0,,1,171.2629,2860.1304,0.0,0.0
9567,287,93.0265,3643.4618,33,0,0,1,0,0,0,0,0,0,0,0,CarContact,5,91.0139,3631.3384,2.2113105800322757,12.123399999999947
3848,220,84.1083,15201.8237,164,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,83.6083,15148.75,0.5980267509326183,53.07370000000083
9208,282,91.4947,10334.3784,101,1,0,0,0,0,0,0,0,0,0,0,,4,90.8331,10307.7853,0.7283688435162929,26.59310000000005
9261,283,90.8972,15302.0105,154,1,0,0,0,0,0,0,0,0,0,0,,5,90.8972,15187.2671,0.0,114.7434000000012
10290,296,93.2874,9265.3578,80,1,0,0,0,0,0,0,0,0,0,0,,12,90.5322,8341.8747,3.0433370668115884,923.4830999999995
10841,307,169.3037,5566.7569,52,1,0,0,0,0,0,0,0,0,0,0,,12,169.3037,5548.1356,0.0,18.6213000000007
3776,220,86.5279,1091.9837,10,1,0,0,0,0,0,0,0,0,0,0,,12,84.3524,1079.9645,2.579061176682586,12.019199999999955
5747,241,84.5332,11214.9558,118,1,0,0,0,0,0,0,0,0,0,0,,6,83.5803,11145.5689,1.1401011960952587,69.38689999999951
6267,247,87.8367,4501.6619,44,1,0,0,0,0,0,0,0,0,0,0,,1,87.8367,4501.6619,1.4210854715202004e-14,0.0
9697,288,93.7315,8278.1122,78,0,0,0,0,0,1,0,0,0,0,0,Discontinuity,10,90.5308,8160.3225,3.5354818470619875,117.78969999999936
1105,51,86.7119,4116.6947,30,1,0,0,0,0,0,0,0,0,0,0,,9,86.4978,3122.5623,0.24752074619239295,994.1324
5012,233,84.5887,4426.2009,44,1,0,0,0,0,0,0,0,0,0,0,,16,83.7618,4348.8748,0.9872041909319194,77.32610000000022
7558,263,88.8274,1319.5705,12,1,0,0,0,0,0,0,0,0,0,0,,14,87.5924,1307.8198,1.409939675131639,11.750700000000052
8143,270,90.2505,15457.2829,157,1,0,0,0,0,0,0,0,0,0,0,,1,90.2505,15457.2829,1.4210854715202004e-14,0.0
1216,58,87.3109,1789.5292,8,1,0,0,0,0,0,0,0,0,0,0,,12,86.8138,974.0031,0.5726048162849651,815.5260999999999
2867,209,85.6382,2017.1151,21,1,0,0,0,0,0,0,0,0,0,0,,3,85.374,2015.1331,0.3094618970646792,1.981999999999971
5371,237,85.5225,4536.6144,45,1,0,0,0,0,0,0,0,0,0,0,,18,84.0383,4433.6543,1.766099504630617,102.96010000000024
6418,249,87.9555,1748.0169,17,1,0,0,0,0,0,0,0,0,0,0,,1,87.9555,1748.0169,-1.4210854715202004e-14,0.0
1412,65,87.5968,2214.1244,12,1,0,0,0,0,0,0,0,0,0,0,,13,87.0801,1332.7976,0.5933617439575727,881.3268
2547,154,84.8066,366.5217,3,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,83.1009,287.9753,2.0525650143380005,78.5464
4626,229,83.6949,11747.7581,124,1,0,0,0,0,0,0,0,0,0,0,,7,83.5361,11704.6717,0.19009745487279872,43.08639999999832
6842,254,108.7394,340.2301,1,1,0,0,0,0,0,0,0,0,0,0,,5,107.3655,338.8512,1.2796475590389917,1.3788999999999874
8266,272,84.3505,1933.15,20,1,0,0,0,0,0,0,0,0,0,0,,6,84.3505,1928.8815,0.0,4.268500000000131
9391,285,145.7837,3182.2752,28,0,0,0,0,0,1,0,0,0,0,0,Discontinuity,9,145.7837,3177.7717,0.0,4.503500000000258
9830,290,89.8497,4438.6452,43,1,0,0,0,0,0,0,0,0,0,0,,8,87.8896,4413.8252,2.230184231126316,24.81999999999971
1877,90,92.5103,2197.2284,18,1,0,0,0,0,0,0,0,0,0,0,,4,90.2005,2116.183,2.5607396854784668,81.04539999999997
2851,209,84.0803,656.375,5,1,0,0,0,0,0,0,0,0,0,0,,5,84.0803,654.7907,0.0,1.5842999999999847
2930,209,83.957,8221.9666,84,1,0,0,0,0,0,0,0,0,0,0,,2,83.957,8218.6447,0.0,3.3218999999990046
4284,225,83.8954,14041.7474,150,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,83.8954,13927.8723,0.0,113.87509999999929
5131,234,-0.0001,7896.1585,80,0,1,0,0,0,0,1,0,0,0,0,"Black Flag, Invalid",10,,7863.0995,,33.05899999999929
5726,241,84.4579,9429.0292,97,1,0,0,0,0,0,0,0,0,0,0,,15,83.4296,9377.4106,1.2325361742115462,51.61860000000161
6064,245,87.7927,1755.242,17,1,0,0,0,0,0,0,0,0,0,0,,8,87.7927,1748.0169,1.4210854715202004e-14,7.225099999999884
9656,288,93.4262,4019.8251,37,1,0,0,0,0,0,0,0,0,0,0,,12,90.9347,3994.7676,2.739878176317717,25.05749999999989
463,21,-0.0001,3581.4744,37,0,0,1,1,1,1,1,1,1,1,0,"CarContact, Car Reset, Discontinuity, Contact, Invalid, Lost Control, Off Track, In Pits",1,,3581.4744,,0.0
860,39,-0.0001,6452.3582,32,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",12,,3298.129,,3154.2291999999998
1985,94,93.255,3327.4244,31,1,0,0,0,0,0,0,0,0,0,0,,1,93.255,3327.4244,0.0,0.0
2768,193,97.384,335.5567,2,1,0,0,0,0,0,0,0,0,1,0,In Pits,14,91.9117,178.4484,5.953866591522086,157.10829999999999
4924,232,84.8897,13064.658,139,1,0,0,0,0,0,0,0,0,0,0,,12,83.3948,12967.2203,1.7925578093598205,97.43769999999859
8088,270,91.1076,10398.8929,102,1,0,0,0,0,0,0,0,0,0,0,,1,91.1076,10398.8929,0.0,0.0
2032,96,-0.0001,2472.4631,4,0,0,0,0,0,0,1,0,1,0,0,"Invalid, Off Track",7,,2448.9862,,23.476900000000114
2664,174,88.2054,373.268,3,1,0,0,0,0,0,0,0,0,0,0,,8,87.4837,281.6784,0.8249536770849772,91.58959999999996
7462,261,88.5572,9204.2988,92,1,0,0,0,0,0,0,0,0,0,0,,2,88.4726,9196.7339,0.09562282559797097,7.5649000000012165
10112,293,91.7613,8573.4264,82,1,0,0,0,0,0,0,0,0,0,0,,8,90.7686,8523.8694,1.0936601423840386,49.5570000000007
10179,294,91.1824,7430.8243,62,1,0,0,0,0,0,0,0,0,0,0,,12,90.9069,6687.9569,0.30305730368102957,742.8674000000001
10876,308,137.584,3192.1448,28,0,0,1,0,0,0,0,0,0,0,0,CarContact,13,137.584,3177.7717,0.0,14.37310000000025
580,26,85.1831,2798.9646,23,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,83.0304,2339.6539,2.5926648552819103,459.3107
1046,49,86.8609,1116.3565,8,1,0,0,0,0,0,0,0,0,0,0,,3,86.8609,974.0031,0.0,142.35340000000008
2835,205,-0.0001,74.4077,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,10,,18.2964,,56.11130000000001
4289,225,83.6683,14464.3367,155,1,0,0,0,0,0,0,0,0,0,0,,10,83.6683,14346.5518,0.0,117.78490000000056
4342,226,84.5584,2271.7785,24,1,0,0,0,0,0,0,0,0,0,0,,4,83.4093,2267.9796,1.3776641213869425,3.798899999999776
5028,233,84.6136,6184.6308,60,1,0,0,0,0,0,0,0,0,0,0,,9,83.239,6175.3693,1.6513893727699838,9.261499999999614
7449,261,88.5364,8052.6954,79,1,0,0,0,0,0,0,0,0,0,0,,11,87.5921,7985.1635,1.0780652593099092,67.53189999999995
8997,280,91.2173,6624.1631,61,1,0,0,0,0,0,0,0,0,0,0,,6,90.347,6596.298,0.9632859973214352,27.865099999999984
10728,305,87.884,517.1764,3,1,0,0,0,0,0,0,0,0,0,0,,7,87.5049,514.7934,0.4332328818157549,2.3829999999999245
4370,226,167.2039,5371.9179,52,1,0,0,0,0,0,0,0,0,1,0,In Pits,15,121.4842,5360.8175,37.63427672075875,11.100400000000263
6618,251,88.4904,12750.1553,131,1,0,0,0,0,0,0,0,0,0,0,,6,88.0442,12696.7511,0.506790907294274,53.404200000000856
1972,93,92.1215,6296.5445,49,1,0,0,0,0,0,0,0,0,0,0,,3,90.8002,6225.9441,1.4551730062268433,70.60040000000026
2201,114,101.8414,2555.8785,5,1,0,0,0,0,0,0,0,0,0,0,,3,83.1998,2535.0898,22.40582309092089,20.788699999999608
5594,239,83.7337,16693.6376,179,1,0,0,0,0,0,0,0,0,0,0,,15,82.8491,16408.2696,1.0677243325515633,285.3679999999986
8293,272,83.953,4608.3809,47,1,0,0,0,0,0,0,0,0,0,0,,4,83.3442,4602.1502,0.730464747396951,6.23070000000007
8560,275,91.0711,3722.4095,34,1,0,0,0,0,0,0,0,0,0,0,,1,91.0711,3722.4095,0.0,0.0
9013,280,90.8949,8086.7324,77,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,90.5048,8069.7887,0.4310268626636571,16.943699999999808
9729,289,92.5196,11304.4698,110,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,90.6906,11127.2813,2.0167470498596174,177.1885000000002
10130,294,90.7911,1452.891,13,1,0,0,0,0,0,0,0,0,0,0,,2,90.7275,1451.5147,0.07010002479952959,1.3763000000001284
10780,306,90.0057,5880.4998,55,1,0,0,0,0,0,0,0,0,0,0,,8,87.8143,5868.8244,2.495493330812863,11.675399999999172
2601,162,84.2136,606.9793,3,1,0,0,0,0,0,0,0,0,0,0,,16,83.1009,287.9753,1.3389746681444024,319.00399999999996
3090,211,84.5803,13420.141,144,1,0,0,0,0,0,0,0,0,0,0,,2,83.6025,13385.1097,1.1695822493346242,35.03129999999874
4065,222,85.1501,16648.2207,181,1,0,0,0,0,0,0,0,0,0,0,,7,83.5286,16576.2102,1.9412512600474656,72.01050000000032
4391,226,83.6748,7290.2963,73,0,0,0,0,0,0,0,0,1,0,0,Off Track,7,83.2125,7276.2046,0.5555655700765953,14.091699999999946
9975,292,101.031,2386.46,23,1,0,0,0,0,0,0,0,0,0,0,,8,99.575,2370.6219,1.4622144112477997,15.83809999999994
2428,138,90.3351,662.1513,5,1,0,0,0,0,0,0,0,0,0,0,,8,90.2081,565.994,0.14078558355623727,96.15729999999996
2881,209,83.5779,3587.0526,35,1,0,0,0,0,0,0,0,0,0,0,,5,82.2958,3580.8371,1.5579166859062212,6.215499999999793
4261,225,84.1578,12030.6909,127,1,0,0,0,0,0,0,0,0,0,0,,11,83.5804,11958.2576,0.690831821814669,72.43329999999878
7491,262,88.8645,11867.952,121,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,87.8568,11779.8653,1.146980085775951,88.08669999999984
9427,285,91.4429,6904.9482,64,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,90.7346,6870.7145,0.7806283380320025,34.23369999999977
5585,239,86.0391,15938.4146,170,1,0,0,0,0,0,0,0,0,0,0,,16,83.3558,15653.2793,3.2190921327610056,285.1352999999999
6631,251,93.7015,13952.2171,144,1,0,0,0,0,0,0,0,0,1,0,In Pits,7,87.4695,13841.6937,7.124769205265835,110.52340000000004
7076,256,84.4833,14010.8288,143,1,0,0,0,0,0,0,0,0,0,0,,18,83.1707,13301.5072,1.5782000151495623,709.3215999999993
7400,261,89.4563,3276.4057,30,1,0,0,0,0,0,0,0,0,0,0,,11,88.0099,3264.1003,1.6434514753453726,12.305399999999736
832,37,87.3808,6546.6628,37,1,0,0,0,0,0,0,0,0,0,0,,9,86.9703,3805.7562,0.4720002115664812,2740.9066000000003
3020,210,83.8722,15989.7014,174,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,83.8722,15989.7014,0.0,0.0
6059,245,89.5568,1315.0861,12,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,87.5924,1307.8198,2.2426603221284154,7.266300000000001
8891,279,90.9358,12771.6661,127,1,0,0,0,0,0,0,0,0,0,0,,4,90.3897,12700.493,0.6041617573683595,71.17309999999998
10284,296,93.4551,8708.5128,74,1,0,0,0,0,0,0,0,0,0,0,,12,90.4434,7796.224,3.329927888602157,912.2888000000003
1451,68,88.1056,3741.613,17,1,0,0,0,0,0,0,0,0,0,0,,14,86.807,1886.1411,1.4959623071871988,1855.4718999999998
2136,107,102.3264,2706.599,6,1,0,0,0,0,0,0,0,0,0,0,,12,82.1951,2639.5615,24.492092594327417,67.03750000000036
5217,235,84.8556,15474.7162,166,1,0,0,0,0,0,0,0,0,0,0,,13,83.506,15316.5262,1.6161712930807255,158.1900000000005
6679,252,88.2193,8152.9186,80,1,0,0,0,0,0,0,0,0,0,0,,12,87.4814,8072.6449,0.8434935883513646,80.27369999999974
7833,267,88.0494,4592.1797,44,1,0,0,0,0,0,0,0,0,0,0,,15,87.8367,4501.6619,0.24215390605522202,90.51779999999962
1806,86,93.3841,3108.4202,10,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,89.6438,1331.381,4.172402330110955,1777.0392
2610,164,85.3313,669.9027,7,1,0,0,0,0,0,0,0,0,0,0,,4,84.1772,628.3682,1.3710363376306134,41.53449999999998
3757,219,83.239,6181.0105,60,1,0,0,0,0,0,0,0,0,0,0,,5,83.239,6175.3693,-1.4210854715202004e-14,5.641200000000026
4767,230,84.1719,14380.8969,154,1,0,0,0,0,0,0,0,0,0,0,,11,83.5405,14262.6727,0.7558010785188003,118.22420000000056
1,1,-0.0001,529.2811,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,9,,340.2841,,188.997
1253,59,109.7864,1573.5762,14,0,0,0,0,0,0,0,1,1,1,0,"Lost Control, Off Track, In Pits",1,109.7864,1573.5762,0.0,0.0
2060,99,-0.0001,2792.5711,7,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",9,,2737.9107,,54.66040000000021
4835,231,84.4098,3923.9082,39,1,0,0,0,0,0,0,0,0,0,0,,5,83.8827,3918.1543,0.6283774842726757,5.753899999999703
6388,248,87.821,15696.0418,164,1,0,0,0,0,0,0,0,0,0,0,,4,87.821,15662.2541,0.0,33.78770000000077
6731,252,88.4871,12823.3785,132,1,0,0,0,0,0,0,0,0,0,0,,5,87.7847,12784.5358,0.8001394320422435,38.84270000000106
10569,300,90.8219,1546.1437,14,1,0,0,0,0,0,0,0,0,0,0,,3,90.455,1542.0137,0.40561605218064756,4.130000000000109
2384,134,90.8812,461.2999,3,1,0,0,0,0,0,0,0,0,0,0,,2,90.8812,382.6146,0.0,78.68529999999998
3176,212,84.5776,4596.7337,46,1,0,0,0,0,0,0,0,0,0,0,,17,83.3719,4518.385,1.4461707121944016,78.34869999999955
3961,222,84.1994,1171.8253,11,1,0,0,0,0,0,0,0,0,0,0,,7,83.2833,1163.2478,1.0999804282491255,8.577499999999873
6558,250,88.6108,7294.3358,71,1,0,0,0,0,0,0,0,0,0,0,,4,87.9743,7278.8659,0.7235067514035336,15.469900000000052
6739,252,89.0803,13591.5936,140,1,0,0,0,0,0,0,0,0,0,0,,7,87.7037,13488.4733,1.5696031068244451,103.1203000000005
8786,278,92.2057,2283.4422,22,1,0,0,0,0,0,0,0,0,0,0,,6,90.5609,2266.8927,1.8162363669088961,16.54950000000008
10036,292,92.5456,14638.1189,147,1,0,0,0,0,0,0,0,0,0,0,,5,90.1156,14553.2097,2.6965364487391668,84.90920000000006
10206,294,91.2424,9943.4224,89,1,0,0,0,0,0,0,0,0,0,0,,11,90.8795,9198.1992,0.3993199786530539,745.2232000000004
3018,210,83.7624,15821.1081,172,1,0,0,0,0,0,0,0,0,0,0,,1,83.7624,15821.1081,0.0,0.0
3077,211,84.7215,12323.8395,131,1,0,0,0,0,0,0,0,0,0,0,,2,84.7215,12294.3218,1.4210854715202004e-14,29.517700000000332
4713,230,83.4485,9675.0948,100,1,0,0,0,0,0,0,0,0,0,0,,13,83.4485,9630.5318,1.4210854715202004e-14,44.5630000000001
4756,230,83.8961,13379.2273,143,1,0,0,0,0,0,0,0,0,0,0,,8,83.1707,13301.5072,0.8721821506852905,77.72010000000046
6006,244,87.5811,10800.0999,110,1,0,0,0,0,0,0,0,0,0,0,,2,87.5811,10786.7115,0.0,13.38839999999982
6598,251,88.3022,10988.6026,111,1,0,0,0,0,0,0,0,0,0,0,,12,88.0832,10874.8435,0.24862856935260425,113.75909999999931
8822,278,91.7886,6332.4033,58,1,0,0,0,0,0,0,0,0,0,0,,2,90.7329,6325.2776,1.163525027856494,7.125699999999597
9086,281,90.9556,14940.8362,150,0,0,0,0,0,0,0,0,1,0,0,Off Track,7,89.9111,14823.9051,1.1617030600226315,116.93109999999979
5425,238,87.1819,1085.0676,10,0,0,1,0,0,0,0,0,1,0,0,"CarContact, Off Track",3,84.3524,1079.9645,3.3543799583651435,5.10310000000004
8755,277,90.5748,7981.5894,76,1,0,0,0,0,0,0,0,0,0,0,,2,90.5748,7979.2839,0.0,2.3054999999994834
9254,283,126.5397,14656.8328,147,1,0,0,0,0,0,0,0,0,1,0,In Pits,6,90.1156,14553.2097,40.41930586935004,103.6231000000007
10257,295,91.4873,14711.1459,140,1,0,0,0,0,0,0,0,0,0,0,,11,90.5646,13920.7384,1.0188307572716013,790.4074999999993
289,12,-0.0001,5747.1268,31,0,0,0,0,0,0,1,0,1,1,0,"Invalid, Off Track, In Pits",13,,3066.3279,,2680.7989
1231,58,-0.0001,5773.2864,23,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",14,,2433.3778,,3339.9085999999998
2297,124,-0.0001,1613.7652,5,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",6,,1586.2498,,27.5154
2470,142,91.0776,738.3168,6,1,0,0,0,0,0,0,0,0,0,0,,4,90.6795,657.1129,0.43901874183249845,81.20389999999998
3534,216,84.1122,16286.3739,177,1,0,0,0,0,0,0,0,0,0,0,,4,84.1122,16241.9756,-1.4210854715202004e-14,44.398300000000745
4696,230,84.2473,8237.3994,83,1,0,0,0,0,0,0,0,0,0,0,,17,83.6987,8133.7081,0.6554462614114556,103.69130000000041
6560,250,88.0876,7470.7021,73,1,0,0,0,0,0,0,0,0,0,0,,4,88.0876,7455.4481,1.4210854715202004e-14,15.254000000000815
7104,256,84.0704,16415.3687,171,1,0,0,0,0,0,0,0,0,0,0,,17,83.798,15737.3457,0.3250674240435387,678.0229999999992
10104,293,91.4822,7820.983,74,1,0,0,0,0,0,0,0,0,0,0,,5,90.4434,7796.224,1.1485636320616095,24.759000000000015
636,29,84.864,5801.3954,34,1,0,0,0,0,0,0,0,0,0,0,,11,83.3322,3367.9755,1.8381849993159847,2433.4199000000003
723,32,86.9938,6330.2627,49,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,83.6087,5883.0865,4.048741339119005,447.1761999999999
1439,68,96.802,1323.841,5,1,0,0,0,0,0,0,0,0,1,0,In Pits,9,86.598,735.1071,11.78318205963187,588.7339
2165,110,83.3745,2724.7889,5,1,0,0,0,0,0,0,0,0,0,0,,19,82.5293,2535.0898,1.024121130313702,189.69909999999982
2551,155,-0.0001,112.7489,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,12,,21.9224,,90.82650000000001
3394,214,84.3165,16533.8246,180,1,0,0,0,0,0,0,0,0,0,0,,3,83.0558,16491.3254,1.5178951981679631,42.49919999999838
6355,248,89.3958,12721.0329,131,1,0,0,0,0,0,0,0,0,0,0,,3,88.2328,12696.7511,1.3181039250709574,24.281800000000658
6581,250,87.7318,9428.4686,94,1,0,0,0,0,0,0,0,0,0,0,,7,87.7318,9372.9975,0.0,55.47110000000066
8455,274,100.357,10428.5611,102,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",4,91.083,10398.8929,10.181921983246056,29.66820000000007
4611,229,95.8261,10441.996,109,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",9,84.2906,10388.5003,13.685393151786798,53.49569999999949
8344,273,84.6696,9489.9625,98,1,0,0,0,0,0,0,0,0,0,0,,9,84.0902,9461.5008,0.6890220263479137,28.461699999999837
8638,276,90.9305,13114.9845,131,1,0,0,0,0,0,0,0,0,0,0,,3,89.8113,13060.8293,1.2461683552069616,54.15520000000106
892,41,-0.0001,5908.6708,37,0,0,1,1,0,1,1,1,1,1,0,"CarContact, Car Reset, Discontinuity, Invalid, Lost Control, Off Track, In Pits",6,,3805.7562,,2102.9146
